05:11:58.779 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.query.jpql.parser.ParserException
05:12:13.046 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - * The target crash is covered. The generated test is: JPQLParser jPQLParser0 = new JPQLParser();
JPQLParser jPQLParser1 = new JPQLParser();
String string0 = "";
jPQLParser1.parse(string0);

05:12:13.046 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - 1 thrown exception(s) are detected in the solution: 
05:12:13.046 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - org.xwiki.query.jpql.parser.ParserException: [1,1] expecting: select
05:12:13.046 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - org.xwiki.query.jpql.parser.Parser.parse(Parser.java:1385)
05:12:13.046 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - org.xwiki.query.jpql.internal.JPQLParser.parse(JPQLParser.java:46)
05:12:13.046 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
05:12:13.046 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
05:12:13.046 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
05:12:13.046 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - java.lang.reflect.Method.invoke(Method.java:498)
05:12:13.046 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - org.evosuite.testcase.statements.MethodStatement$1.execute(MethodStatement.java:257)
05:12:13.046 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - org.evosuite.testcase.statements.AbstractStatement.exceptionHandler(AbstractStatement.java:169)
05:12:13.046 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - org.evosuite.testcase.statements.MethodStatement.execute(MethodStatement.java:220)
05:12:13.046 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - org.evosuite.testcase.execution.TestRunnable.executeStatements(TestRunnable.java:307)
05:12:13.046 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - org.evosuite.testcase.execution.TestRunnable.call(TestRunnable.java:213)
05:12:13.046 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - org.evosuite.testcase.execution.TestRunnable.call(TestRunnable.java:55)
05:12:13.046 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - java.util.concurrent.FutureTask.run(FutureTask.java:266)
05:12:13.046 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)
05:12:13.046 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
05:12:13.047 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - java.lang.Thread.run(Thread.java:748)
05:12:13.047 [main] INFO  e.s.b.commons.PostProcessUtility - test size before post-process: 1
05:12:13.056 [main] INFO  e.s.b.commons.PostProcessUtility - * Minimizing test suite
05:12:13.056 [main] INFO  e.s.b.commons.PostProcessUtility - test size after post-process: 1
05:12:13.056 [main] INFO  e.s.b.commons.PostProcessUtility - * Compiling and checking tests
05:12:15.193 [main] INFO  e.s.b.commons.PostProcessUtility - * Writing JUnit test case 'JPQLParser_ESTest' to results/XWIKI-12919-2-2-Single_Objective_GGA-WeightedSum-BasicBlockCoverage-opt
05:12:15.210 [main] INFO  e.s.b.reproduction.CrashReproduction - The solution test is saved!
